TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-29T06:29:42Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T06:29:42Z,Reset,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:29:50Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T06:29:50Z,Reset,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:29:59Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T06:29:59Z,Remove,rmorales@corp.example,"{""user"":{""userPrincipalName"":""rmorales@corp.example""}}","[{""displayName"":""ehernandez"",""userPrincipalName"":""ehernandez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:31:18Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:31:18Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:31:43Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T06:31:43Z,Reset,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:31:43Z,Update group,GroupManagement,success,,,Update group,2026-04-29T06:31:43Z,Update,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:32:55Z,Add user,UserManagement,success,,,Add user,2026-04-29T06:32:55Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:33:11Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T06:33:11Z,Delete,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:33:21Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T06:33:21Z,Remove,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:33:37Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:33:37Z,Add,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:34:22Z,Update user,UserManagement,success,,,Update user,2026-04-29T06:34:22Z,Update,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""iyamamoto"", ""userPrincipalName"": ""iyamamoto@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:35:08Z,Add user,UserManagement,success,,,Add user,2026-04-29T06:35:08Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:36:36Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T06:36:36Z,Sign-in,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:37:25Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T06:37:25Z,Add,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:37:30Z,Add user,UserManagement,failure,,,Add user,2026-04-29T06:37:30Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:38:37Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T06:38:37Z,Reset,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:39:00Z,Add user,UserManagement,failure,,,Add user,2026-04-29T06:39:00Z,Add,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:39:17Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T06:39:17Z,Sign-in,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:39:36Z,Add user,UserManagement,failure,,,Add user,2026-04-29T06:39:36Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:40:12Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T06:40:12Z,Add,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""ahaynes"", ""userPrincipalName"": ""ahaynes@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:40:40Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T06:40:40Z,Update,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:41:33Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T06:41:33Z,Sign-in,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:42:44Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:42:44Z,Add,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:42:54Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T06:42:54Z,Sign-in,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:45:16Z,Update group,GroupManagement,success,,,Update group,2026-04-29T06:45:16Z,Update,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:45:24Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T06:45:24Z,Delete,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:46:55Z,Add user,UserManagement,success,,,Add user,2026-04-29T06:46:55Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:47:32Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T06:47:32Z,Delete,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:47:42Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T06:47:42Z,Add,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:50:06Z,Update user,UserManagement,success,,,Update user,2026-04-29T06:50:06Z,Update,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:50:08Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T06:50:08Z,Reset,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:50:13Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T06:50:13Z,Add,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:50:25Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T06:50:25Z,Reset,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:53:15Z,Add user,UserManagement,success,,,Add user,2026-04-29T06:53:15Z,Add,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:54:54Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:54:54Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:55:00Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T06:55:00Z,Reset,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:55:56Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T06:55:56Z,Add,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:56:04Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T06:56:04Z,Reset,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:57:04Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T06:57:04Z,Reset,tnguyen@corp.example,"{""user"": {""userPrincipalName"": ""tnguyen@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:57:37Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:57:37Z,Add,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:57:48Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:57:48Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:58:32Z,Update group,GroupManagement,success,,,Update group,2026-04-29T06:58:32Z,Update,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:58:38Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T06:58:38Z,Delete,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T06:59:30Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:59:30Z,Add,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T06:59:33Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T06:59:33Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:00:32Z,Add user,UserManagement,success,,,Add user,2026-04-29T07:00:32Z,Add,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:01:13Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T07:01:13Z,Reset,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:02:10Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T07:02:10Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:02:11Z,Update group,GroupManagement,success,,,Update group,2026-04-29T07:02:11Z,Update,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T07:02:22Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T07:02:22Z,Reset,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:02:37Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T07:02:37Z,Add,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T07:03:29Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T07:03:29Z,Sign-in,dkim@corp.example,"{""user"": {""userPrincipalName"": ""dkim@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:04:47Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T07:04:47Z,Add,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:05:08Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T07:05:08Z,Sign-in,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T07:05:17Z,Update group,GroupManagement,success,,,Update group,2026-04-29T07:05:17Z,Update,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
