TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-29T08:41:41Z,Add user,UserManagement,success,,,Add user,2026-04-29T08:41:41Z,Add,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:42:52Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T08:42:52Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:43:02Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T08:43:02Z,Reset,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:44:09Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T08:44:09Z,Reset,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:44:13Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T08:44:13Z,Add,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:44:52Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T08:44:52Z,Reset,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:44:56Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T08:44:56Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:45:43Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T08:45:43Z,Sign-in,sthompson@corp.example,"{""user"": {""userPrincipalName"": ""sthompson@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:46:19Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T08:46:19Z,Add,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:47:12Z,Add user,UserManagement,success,,,Add user,2026-04-29T08:47:12Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:47:40Z,Add user,UserManagement,success,,,Add user,2026-04-29T08:47:40Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:47:52Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T08:47:52Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:48:29Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T08:48:29Z,Add,tnguyen@corp.example,"{""user"": {""userPrincipalName"": ""tnguyen@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:48:47Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T08:48:47Z,Reset,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""iyamamoto"", ""userPrincipalName"": ""iyamamoto@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:48:51Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T08:48:51Z,Sign-in,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:50:09Z,Update group,GroupManagement,success,,,Update group,2026-04-29T08:50:09Z,Update,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:50:58Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T08:50:58Z,Sign-in,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:53:27Z,Add user,UserManagement,success,,,Add user,2026-04-29T08:53:27Z,Add,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:54:21Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T08:54:21Z,Update,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:54:49Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T08:54:49Z,Update,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""ahaynes"", ""userPrincipalName"": ""ahaynes@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:57:01Z,Reset password (self-service),UserManagement,success,,,Reset password (self-service),2026-04-29T08:57:01Z,Reset,bryce@corp.example,"{""user"": {""userPrincipalName"": ""bryce@corp.example""}}","[{""displayName"": ""dchen@corp.example"", ""userPrincipalName"": ""dchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:58:32Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T08:58:32Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:59:29Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T08:59:29Z,Add,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T08:59:32Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T08:59:32Z,Reset,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:03:00Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T09:03:00Z,Update,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:05:25Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T09:05:25Z,Reset,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:05:35Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T09:05:35Z,Reset,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:05:47Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T09:05:47Z,Add,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:05:55Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T09:05:55Z,Add,sthompson@corp.example,"{""user"": {""userPrincipalName"": ""sthompson@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:06:20Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T09:06:20Z,Reset,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:08:35Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T09:08:35Z,Sign-in,sthompson@corp.example,"{""user"": {""userPrincipalName"": ""sthompson@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:12:40Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T09:12:40Z,Sign-in,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:13:08Z,Update group,GroupManagement,success,,,Update group,2026-04-29T09:13:08Z,Update,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:14:33Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T09:14:33Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:15:20Z,Update user,UserManagement,success,,,Update user,2026-04-29T09:15:20Z,Update,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:17:28Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T09:17:28Z,Update,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:18:28Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T09:18:28Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:18:45Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T09:18:45Z,Remove,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:19:20Z,Add user,UserManagement,failure,,,Add user,2026-04-29T09:19:20Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:21:00Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T09:21:00Z,Add,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:22:32Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T09:22:32Z,Add,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:25:04Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T09:25:04Z,Delete,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:26:03Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T09:26:03Z,Update,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:27:10Z,Update user,UserManagement,success,,,Update user,2026-04-29T09:27:10Z,Update,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:30:49Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T09:30:49Z,Reset,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""kpatel"", ""userPrincipalName"": ""kpatel@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:31:19Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T09:31:19Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""iyamamoto"", ""userPrincipalName"": ""iyamamoto@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:32:52Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T09:32:52Z,Sign-in,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:33:05Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T09:33:05Z,Remove,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:34:16Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T09:34:16Z,Remove,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:35:24Z,Add user,UserManagement,failure,,,Add user,2026-04-29T09:35:24Z,Add,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:35:31Z,Update group,GroupManagement,success,,,Update group,2026-04-29T09:35:31Z,Update,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:37:34Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T09:37:34Z,Sign-in,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:39:23Z,Update user,UserManagement,success,,,Update user,2026-04-29T09:39:23Z,Update,dkim@corp.example,"{""user"": {""userPrincipalName"": ""dkim@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:39:39Z,Update user,UserManagement,success,,,Update user,2026-04-29T09:39:39Z,Update,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T09:39:44Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T09:39:44Z,Add,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""bsato"", ""userPrincipalName"": ""bsato@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
